src_ip,dst_ip,protocol,src_port,dst_port,packet_count,flow_duration,timestamp,packet_length_mean,packet_length_std,packet_length_min,packet_length_max,payload_length_mean,payload_length_total,ttl_mean,tcp_flags_sum,tcp_window_size_mean,tcp_window_size_std,prediction
10.10.10.30,10.10.10.10,6,58192,102,11,35.74714517593384,2015-10-20 17:33:09.563572,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58193,102,11,35.858872175216675,2015-10-20 17:33:10.452792,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
192.168.89.2,8.8.8.8,17,24105,53,1,0.0,2015-10-20 17:33:11.404099,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58194,102,4,8.147140979766846,2015-10-20 17:33:11.576019,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58195,102,4,7.255072832107544,2015-10-20 17:33:12.467724,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58196,102,11,35.72230386734009,2015-10-20 17:33:13.588457,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58197,102,4,0.020781993865966797,2015-10-20 17:33:14.477668,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58198,102,4,0.023715972900390625,2015-10-20 17:33:15.600878,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58199,102,4,0.024431943893432617,2015-10-20 17:33:16.490097,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58200,102,4,0.021520137786865234,2015-10-20 17:33:17.613334,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58201,102,4,0.02436995506286621,2015-10-20 17:33:18.502544,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58202,102,4,0.019548892974853516,2015-10-20 17:33:19.625771,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58203,102,10,104.26083302497864,2015-10-20 17:33:20.514253,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
192.168.89.2,8.8.8.8,17,33942,53,1,0.0,2015-10-20 17:33:21.402232,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58204,102,10,103.1376600265503,2015-10-20 17:33:21.637426,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58205,102,10,102.24871587753296,2015-10-20 17:33:22.526710,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58206,102,10,101.12529397010803,2015-10-20 17:33:23.649792,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58207,102,10,100.23634099960327,2015-10-20 17:33:24.539085,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58208,102,10,99.112783908844,2015-10-20 17:33:25.662302,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58209,102,10,98.22369503974915,2015-10-20 17:33:26.551522,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58210,102,17,125.68719005584717,2015-10-20 17:33:27.674741,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,58211,102,17,125.79600191116333,2015-10-20 17:33:28.564770,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,58212,102,17,125.6701078414917,2015-10-20 17:33:29.687935,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,58213,102,17,125.78104901313782,2015-10-20 17:33:30.577164,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
192.168.89.2,8.8.8.8,17,5788,53,1,0.0,2015-10-20 17:33:31.400339,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58214,102,17,125.6576931476593,2015-10-20 17:33:31.700373,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,58215,102,10,92.18547201156616,2015-10-20 17:33:32.589593,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58216,102,10,91.0627498626709,2015-10-20 17:33:33.712810,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,58217,102,17,125.75761294364929,2015-10-20 17:33:34.602039,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,58218,102,15,95.626051902771,2015-10-20 17:33:35.725240,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58219,102,8,88.161945104599,2015-10-20 17:33:36.614460,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58220,102,8,87.03741788864136,2015-10-20 17:33:37.737668,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58221,102,15,95.7235279083252,2015-10-20 17:33:38.626879,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58222,102,8,85.02629017829895,2015-10-20 17:33:39.750115,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58223,102,15,95.70839595794678,2015-10-20 17:33:40.639336,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
192.168.89.2,8.8.8.8,17,43872,53,1,0.0,2015-10-20 17:33:41.398509,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58224,102,15,95.58711099624634,2015-10-20 17:33:41.762545,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58225,102,8,82.12380385398865,2015-10-20 17:33:42.651756,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58226,102,8,81.00112009048462,2015-10-20 17:33:43.774992,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58227,102,8,80.11144018173218,2015-10-20 17:33:44.664193,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58228,102,15,95.56789493560791,2015-10-20 17:33:45.787420,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58229,102,8,78.098464012146,2015-10-20 17:33:46.676622,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58230,102,15,95.55861806869507,2015-10-20 17:33:47.799850,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58231,102,15,95.66838216781616,2015-10-20 17:33:48.689087,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58232,102,15,96.04362988471985,2015-10-20 17:33:49.812297,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58233,102,8,74.07528710365295,2015-10-20 17:33:50.701506,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
192.168.89.2,8.8.8.8,17,45856,53,1,0.0,2015-10-20 17:33:51.396582,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58234,102,8,72.95037889480591,2015-10-20 17:33:51.824707,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58235,102,15,95.64699292182922,2015-10-20 17:33:52.713989,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58236,102,8,70.93949604034424,2015-10-20 17:33:53.837163,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58237,102,8,70.04996013641357,2015-10-20 17:33:54.726445,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58238,102,15,96.00845003128052,2015-10-20 17:33:55.849575,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58239,102,15,95.6247329711914,2015-10-20 17:33:56.738813,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58240,102,15,95.99724698066711,2015-10-20 17:33:57.862047,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58241,102,15,95.60970902442932,2015-10-20 17:33:58.751259,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58242,102,8,64.90230894088745,2015-10-20 17:33:59.874485,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58243,102,8,64.01273608207703,2015-10-20 17:34:00.763669,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
192.168.89.2,8.8.8.8,17,3072,53,1,0.0,2015-10-20 17:34:01.394704,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58244,102,8,62.888171911239624,2015-10-20 17:34:01.886914,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58245,102,15,95.58514785766602,2015-10-20 17:34:02.776117,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58246,102,15,95.9587230682373,2015-10-20 17:34:03.899361,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,58247,102,8,59.988078117370605,2015-10-20 17:34:04.788581,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,58248,102,13,65.93893814086914,2015-10-20 17:34:05.911774,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58249,102,6,57.97522497177124,2015-10-20 17:34:06.801001,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58250,102,13,65.92701888084412,2015-10-20 17:34:07.924220,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58251,102,6,55.962690114974976,2015-10-20 17:34:08.813422,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58252,102,13,65.91463112831116,2015-10-20 17:34:09.936657,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58253,102,13,66.02178406715393,2015-10-20 17:34:10.825860,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
192.168.89.2,8.8.8.8,17,17332,53,1,0.0,2015-10-20 17:34:11.392833,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58254,102,6,52.82647395133972,2015-10-20 17:34:11.949086,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58255,102,6,51.93781399726868,2015-10-20 17:34:12.838298,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58256,102,6,50.81471109390259,2015-10-20 17:34:13.961515,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58257,102,6,49.9253671169281,2015-10-20 17:34:14.850745,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58258,102,6,48.80200409889221,2015-10-20 17:34:15.973953,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58259,102,13,65.99375510215759,2015-10-20 17:34:16.863174,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58260,102,13,65.87205100059509,2015-10-20 17:34:17.986374,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58261,102,6,45.90093684196472,2015-10-20 17:34:18.875621,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58262,102,13,65.85721182823181,2015-10-20 17:34:19.998830,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58263,102,6,43.88849902153015,2015-10-20 17:34:20.888059,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
192.168.89.2,8.8.8.8,17,24930,53,1,0.0,2015-10-20 17:34:21.391301,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58264,102,13,65.85011005401611,2015-10-20 17:34:22.011267,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58265,102,13,65.95739006996155,2015-10-20 17:34:22.900488,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58266,102,6,40.751389026641846,2015-10-20 17:34:24.023697,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58267,102,6,39.862114906311035,2015-10-20 17:34:24.912971,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58268,102,13,65.82830309867859,2015-10-20 17:34:26.036125,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58269,102,13,65.93420910835266,2015-10-20 17:34:26.925346,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58270,102,6,36.72648286819458,2015-10-20 17:34:28.048582,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58271,102,13,65.92036390304565,2015-10-20 17:34:28.937783,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58272,102,13,65.79783701896667,2015-10-20 17:34:30.061037,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58273,102,6,33.824864864349365,2015-10-20 17:34:30.950221,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
192.168.89.2,8.8.8.8,17,56926,53,1,0.0,2015-10-20 17:34:31.389044,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58274,102,13,65.78454113006592,2015-10-20 17:34:32.073448,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58275,102,13,65.8960599899292,2015-10-20 17:34:32.962704,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,58276,102,6,30.690226078033447,2015-10-20 17:34:34.085886,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,58277,102,11,35.87400007247925,2015-10-20 17:34:34.975097,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58278,102,11,35.75474405288696,2015-10-20 17:34:36.098324,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58279,102,11,35.86465001106262,2015-10-20 17:34:36.987516,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58280,102,4,26.664342880249023,2015-10-20 17:34:38.110743,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58281,102,4,25.776505947113037,2015-10-20 17:34:38.999963,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58282,102,4,24.6530339717865,2015-10-20 17:34:40.123192,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58283,102,11,35.83527994155884,2015-10-20 17:34:41.012456,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
192.168.89.2,8.8.8.8,17,62418,53,1,0.0,2015-10-20 17:34:41.387209,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58284,102,4,22.640336990356445,2015-10-20 17:34:42.135620,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58285,102,4,21.75106406211853,2015-10-20 17:34:43.024893,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58286,102,11,35.704304933547974,2015-10-20 17:34:44.148057,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58287,102,11,35.82164287567139,2015-10-20 17:34:45.037286,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58288,102,11,35.69468712806702,2015-10-20 17:34:46.160513,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58289,102,11,35.80748510360718,2015-10-20 17:34:47.049706,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58290,102,4,16.602699041366577,2015-10-20 17:34:48.172934,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58291,102,11,35.79775094985962,2015-10-20 17:34:49.062199,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58292,102,4,14.590595006942749,2015-10-20 17:34:50.185362,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58293,102,11,35.78543186187744,2015-10-20 17:34:51.074573,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
192.168.89.2,8.8.8.8,17,26423,53,1,0.0,2015-10-20 17:34:51.385271,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58294,102,4,12.578857898712158,2015-10-20 17:34:52.197801,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58295,102,11,35.771028995513916,2015-10-20 17:34:53.087011,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58296,102,11,35.65182399749756,2015-10-20 17:34:54.210238,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58297,102,4,9.677027940750122,2015-10-20 17:34:55.099441,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58298,102,4,8.552400827407837,2015-10-20 17:34:56.222685,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58299,102,11,35.752949953079224,2015-10-20 17:34:57.111933,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58300,102,11,35.626813888549805,2015-10-20 17:34:58.235115,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58301,102,11,35.73877811431885,2015-10-20 17:34:59.124316,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,58302,102,4,0.023626089096069336,2015-10-20 17:35:00.247562,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58303,102,4,0.02141094207763672,2015-10-20 17:35:01.136764,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
192.168.89.2,8.8.8.8,17,55565,53,1,0.0,2015-10-20 17:35:01.383433,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58304,102,4,0.02354717254638672,2015-10-20 17:35:02.259991,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58305,102,4,0.023750782012939453,2015-10-20 17:35:03.149202,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58306,102,4,0.0196380615234375,2015-10-20 17:35:04.272419,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,58307,102,4,27.480318069458008,2015-10-20 17:35:05.161640,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58308,102,4,26.35847496986389,2015-10-20 17:35:06.284084,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58309,102,4,25.468610048294067,2015-10-20 17:35:07.173348,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58310,102,4,24.3458571434021,2015-10-20 17:35:08.296531,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58311,102,4,23.457056045532227,2015-10-20 17:35:09.185741,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58312,102,4,22.333070993423462,2015-10-20 17:35:10.308958,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58313,102,4,21.444042921066284,2015-10-20 17:35:11.198187,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,31777,53,1,0.0,2015-10-20 17:35:11.381558,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,58314,102,4,20.32087516784668,2015-10-20 17:35:12.321405,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,58315,102,4,19.43102192878723,2015-10-20 17:35:13.211365,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
